0.042666667	0.16375	0.32765625	0.1171875	0.230769231	0.136363636	0.180869565	0.109854604
0.033333333	0.015625	0.03125	0.03125	0.019230769	0.022727273	0.017391304	0.018578352
0.033333333	0.03125	0.0625	0.03125	0.019230769	0.028409091	0.025217391	0.023424879
0.033333333	0.0625	0.125	0.03125	0.019230769	0.028409091	0.06173913	0.035541195
0.033333333	0.03125	0.0625	0.03125	0.057692308	0.028409091	0.022608696	0.024232633
0.033333333	0.03125	0.125	0.03125	0.057692308	0.028409091	0.031304348	0.033117932
0.033333333	0.0625	0.25	0.03125	0.057692308	0.028409091	0.034782609	0.059773829
0.22	0.03125	0.0625	0	0.057692308	0.034090909	0.019130435	0.020193861
0.093333333	0.0625	0.0625	0	0.057692308	0.034090909	0.025217391	0.022617124
0.093333333	0.0625	0.0625	0	0.076923077	0.045454545	0.034782609	0.023424879
0.093333333	0.0625	0.0625	0.03125	0.019230769	0.113636364	0.030434783	0.025848142
0.093333333	0.0625	0.5	0.125	0.019230769	0.113636364	0.116521739	0.141357027
0.093333333	0.0625	0.125	0.125	0.019230769	0.306818182	0.057391304	0.046042003
0.093333333	0.0625	0.5	0.125	0.019230769	0.306818182	0.122608696	0.146203554
0.093333333	0.0625	0.5	0.125	0.019230769	0.306818182	0.164347826	0.146203554
0.093333333	0.0625	0.0625	0.03125	0.019230769	0.113636364	0.019130435	0.025848142
0.038	0.125	0.25	0.00390625	0.115384615	0.068181818	0.114782609	0.066235864
0.038	0.125	0.375	0.25	0.230769231	0.090909091	0.206086957	0.13812601
0.017333333	0.5	0.5	0.25	0.307692308	0.136363636	0.404347826	0.291599354
0.017333333	0.5	0.5	0.25	0.153846154	0.136363636	0.404347826	0.282714055
0.017333333	0.25	0.5	0	0.153846154	0.136363636	0.240869565	0.177705977
0.017333333	0.25	0.25	0	0.153846154	0.090909091	0.160869565	0.091276252
0.32	0.003	0.008	0	0.019230769	0.005681818	0.005217391	0.012116317
0.135333333	0.03125	0.03125	0	0.019230769	0.028409091	0.020869565	0.016962843
0.076666667	0.016	0.09375	0.0625	0.019230769	0.034090909	0.039130435	0.028271405
0.733333333	0.016	0.0234375	0	0.019230769	0.005681818	0.006086957	0.01453958
0.733333333	0.024	0.03125	0	0.019230769	0.005681818	0.011304348	0.016155089
0.4	0.024	0.03125	0	0.019230769	0.005681818	0.013913043	0.016155089
0.266666667	0.0625	0.0625	0	0.019230769	0.005681818	0.027826087	0.022617124
0.266666667	0.125	0.125	0	0.019230769	0.005681818	0.027826087	0.03634895
0.6	0.03125	0.015625	0	0.019230769	0.011363636	0.009565217	0.01453958
0.6	0.016	0.015625	0	0.019230769	0.011363636	0.009565217	0.013731826
0.6	0.03125	0.0625	0.015625	0.019230769	0.011363636	0.015652174	0.021001616
0.6	0.03125	0.0625	0.03125	0.019230769	0.011363636	0.019130435	0.022617124
0.6	0.0625	0.0625	0	0.057692308	0.034090909	0.032173913	0.022617124
0.15	0.0625	0.0625	0.03125	0.057692308	0.034090909	0.034782609	0.025040388
0.15	0.0625	0.0625	0.03125	0.057692308	0.034090909	0.029565217	0.025040388
0.12	0.0625	0.125	0.03125	0.019230769	0.034090909	0.043478261	0.033925687
0.123333333	0.0625	0.25	0.0625	0.019230769	0.034090909	0.066086957	0.061389338
0.12	0.0625	0.25	0.0625	0.019230769	0.034090909	0.057391304	0.061389338
0.15	0.03125	0.0625	0.0078125	0.057692308	0.034090909	0.020869565	0.021001616
0.016666667	0.0625	0.1875	0.03125	0.019230769	0.022727273	0.042608696	0.047657512
0.016666667	0.0625	0.1875	0.0625	0.057692308	0.028409091	0.057391304	0.052504039
0.011333333	0.125	0.25	0.03125	0.115384615	0.068181818	0.086956522	0.081583199
0.011333333	0.125	0.25	0.125	0.115384615	0.068181818	0.115652174	0.093699515
1	0.024	0.015625	0	0	0	0.010434783	0.01453958
1	0.024	0.03125	0	0	0	0.015652174	0.016155089
0.533333333	0.024	0.03125	0	0	0	0.017391304	0.016155089
0.033333333	0.0625	0.0625	0	0.057692308	0.034090909	0.023478261	0.024232633
0.033333333	0.0625	0.125	0.03125	0.057692308	0.034090909	0.039130435	0.035541195
0.033333333	0.0625	0.125	0.03125	0.019230769	0.034090909	0.048695652	0.035541195
0.033333333	0.0625	0.25	0.09375	0.019230769	0.034090909	0.060869565	0.066235864
0.033333333	0.0625	0.25	0.09375	0.019230769	0.034090909	0.069565217	0.066235864
0.033333333	0.25	0.25	0.1875	0.019230769	0.056818182	0.11826087	0.103392569
0.066666667	0.03125	0.125	0	0.038461538	0.034090909	0.013913043	0.029886914
0.066666667	0.03125	0.125	0.09375	0.038461538	0.034090909	0.022608696	0.037156704
0.066666667	0.03125	0.125	0.09375	0.057692308	0.034090909	0.027826087	0.037156704
0.033333333	0.0625	0.25	0.046875	0.057692308	0.090909091	0.039130435	0.064620355
0.033333333	0.0625	0.25	0.09375	0.115384615	0.090909091	0.046956522	0.071082391
0.033333333	0.0625	0.25	0.09375	0.115384615	0.090909091	0.056521739	0.071082391
0.1	0.016	0.0625	0	0.153846154	0.727272727	0.026086957	0.026655897
0.076666667	0.0625	0.125	0.0625	0.019230769	0.017045455	0.043478261	0.037156704
0.076666667	0.0625	0.0625	0.0078125	0.019230769	0.028409091	0.034782609	0.023424879
0.061333333	0.0625	0.125	0.125	0.019230769	0.034090909	0.053913043	0.042810985
0.061333333	0.0625	0.125	0.125	0.019230769	0.034090909	0.052173913	0.042810985
0.061333333	0.0625	0.125	0.015625	0.019230769	0.034090909	0.043478261	0.033117932
0.05	0.125	0.25	0.0625	0.019230769	0.034090909	0.057391304	0.069466882
0.04	0.125	0.25	0.125	0.019230769	0.034090909	0.074782609	0.076736672
0.04	0.0625	0.25	0.25	0.096153846	0.045454545	0.064347826	0.086429725
0.04	0.125	0.25	0.25	0.096153846	0.045454545	0.080869565	0.09450727
0.033333333	0.125	0.25	0.25	0.096153846	0.056818182	0.096521739	0.096122779
0.048	0.125	0.25	0.25	0.153846154	0.090909091	0.124347826	0.096930533
0.048	0.0625	0.125	0.0625	0.115384615	0.045454545	0.091304348	0.038772213
0.026666667	0.25	0.25	0.125	0.153846154	0.090909091	0.186086957	0.10177706
0.026666667	0.25	0.5	0.25	0.153846154	0.136363636	0.240869565	0.214862682
0.023333333	0.25	0.5	0.25	0.153846154	0.136363636	0.32173913	0.2180937
0.025333333	0.5	0.5	0.5	0.307692308	0.181818182	0.443478261	0.344103393
0.032	0.125	0.375	0.125	0.153846154	0.136363636	0.186086957	0.121970921
0.025333333	0.25	0.5	0.25	0.153846154	0.136363636	0.283478261	0.215670436
0.02	0.5	0.5	1	0.307692308	0.136363636	0.443478261	0.487075929
0.074666667	0.03125	0.015625	0	0.019230769	0.022727273	0.006956522	0.015347334
0.056	0.03125	0.03125	0	0.019230769	0.034090909	0.010434783	0.016962843
0.037333333	0.03125	0.0625	0	0.019230769	0.034090909	0.014782609	0.021001616
0.037333333	0.0625	0.09375	0	0.019230769	0.045454545	0.01826087	0.028271405
0.037333333	0.0625	0.125	0	0.019230769	0.045454545	0.020869565	0.033117932
0.037333333	0.125	0.125	0	0.019230769	0.045454545	0.029565217	0.037964459
0.037333333	0.125	0.1875	0	0.019230769	0.045454545	0.036521739	0.050080775
0.037333333	0.125	0.25	0	0.019230769	0.045454545	0.04	0.063004847
0.025333333	0.125	0.125	0.125	0.307692308	0.181818182	0.044347826	0.064620355
0.025333333	0.125	0.125	0.125	0.307692308	0.181818182	0.100869565	0.064620355
0.025333333	0.25	0.25	0.25	0.076923077	0.045454545	0.086956522	0.114701131
0.025333333	0.25	0.375	0.625	0.076923077	0.045454545	0.12173913	0.226978998
0.025333333	0.125	0.25	0.5	0.307692308	0.181818182	0.184347826	0.153473344
0.133333333	0.03125	0.03125	0	0.019230769	0.011363636	0.02173913	0.016962843
0.133333333	0.03125	0.0625	0	0.019230769	0.022727273	0.026086957	0.020193861
0.133333333	0.0625	0.125	0.25	0.019230769	0.028409091	0.035652174	0.054119548
0.166666667	0.016	0.0625	0	0.019230769	0.039772727	0.02173913	0.019386107
0.166666667	0.016	0.0625	0	0.076923077	0.039772727	0.043478261	0.019386107
0.166666667	0.03125	0.25	0.00390625	0.019230769	0.045454545	0.043478261	0.051696284
0.106666667	0.016	0.0625	0.0078125	0.019230769	0.028409091	0.026086957	0.020193861
0.106666667	0.016	0.03125	0.0078125	0.057692308	0.045454545	0.027826087	0.016155089
0.106666667	0.03125	0.0625	0.03125	0.019230769	0.079545455	0.033043478	0.023424879
0.106666667	0.03125	0.125	0.0625	0.019230769	0.079545455	0.052173913	0.034733441
0.106666667	0.0625	0.125	0.125	0.019230769	0.073863636	0.094782609	0.042810985
0.16	0.016	0.015625	0.03125	0.019230769	0.017045455	0.005217391	0.015347334
0.16	0.016	0.03125	0.03125	0.019230769	0.028409091	0.009565217	0.017770598
0.07	0.0625	0.0625	0.03125	0.057692308	0.045454545	0.019130435	0.025040388
0.07	0.0625	0.09375	0.0625	0.115384615	0.090909091	0.028695652	0.033117932
0.07	0.0625	0.125	0.0625	0.076923077	0.079545455	0.050434783	0.037964459
0.034666667	0.125	0.25	0.125	0.076923077	0.068181818	0.113043478	0.07996769
0.046666667	0.125	0.1875	0.03125	0.115384615	0.045454545	0.065217391	0.054119548
0.039333333	0.125	0.1875	0.125	0.115384615	0.068181818	0.09826087	0.06542811
0.039333333	0.25	0.25	0.25	0.230769231	0.136363636	0.163478261	0.120355412
0.017333333	0.25	0.375	0.125	0.153846154	0.090909091	0.150434783	0.147819063
0.017333333	0.25	0.5	0.25	0.230769231	0.090909091	0.215652174	0.222132472
0.017333333	0.25	0.5	0.5	0.461538462	0.181818182	0.352173913	0.308562197
0.077333333	0.0625	0.125	0.125	0.096153846	0.159090909	0.060869565	0.045234249
0.033333333	0.0625	0.5	0.09375	0.115384615	0.147727273	0.099130435	0.147011309
0.033333333	0.0625	0.5	0.1875	0.5	0.295454545	0.180869565	0.183360258
0.033333333	0.0625	0.5	0.4375	1	0.590909091	0.266956522	0.275444265
0.033333333	0.125	0.5	0.4375	1	0.590909091	0.345217391	0.290791599
0.02	0.25	1	0.375	0.230769231	1	0.795652174	0.742326333
0.02	0.25	1	0.5	0.230769231	1	1	0.789983845
0.12	0.0081875	0.0625	0	0.019230769	0.017045455	0.010434783	0.019386107
0.12	0.016	0.0625	0	0.019230769	0.017045455	0.012173913	0.019386107
0.12	0.0081875	0.0625	0	0.019230769	0.017045455	0.015652174	0.019386107
0.12	0.016	0.0625	0	0.019230769	0.017045455	0.01826087	0.019386107
0.082666667	0.03125	0.125	0	0.019230769	0.045454545	0.036521739	0.029886914
0.065333333	0.03125	0.125	0.125	0.038461538	0.045454545	0.04	0.040387722
0.083333333	0.0625	0.125	0	0.038461538	0.079545455	0.045217391	0.033117932
0.32	0.016	0.125	0.125	0	0	0.05826087	0.037964459
0.32	0.03125	0.0625	0	0	0	0.039130435	0.020193861
